,charge_kW,discharge_kW,net_kW,soc_kWh,soc_end,consumption_kWh
2023-05-01 23:45:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 00:00:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 00:15:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 00:30:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 00:45:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 01:00:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 01:15:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 01:30:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 01:45:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 02:00:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 02:15:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 02:30:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 02:45:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 03:00:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 03:15:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 03:30:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 03:45:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 04:00:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 04:15:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 04:30:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 04:45:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 05:00:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 05:15:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 05:30:00+02:00,0.0,0.0,0.0,38.861702,0.7772340400000001,0.0
2023-05-02 05:45:00+02:00,0.0031563416,0.0,0.0031563416,38.861702,0.77724904,0.0
2023-05-02 06:00:00+02:00,0.17793955,0.0,0.17793955,38.862452,0.77809424,0.0
2023-05-02 06:15:00+02:00,0.1332517,0.0,0.1332517,38.904712,0.7787272000000001,0.0
2023-05-02 06:30:00+02:00,0.21711697,0.0,0.21711697,38.93636,0.7797584999999999,0.0
2023-05-02 06:45:00+02:00,0.38551241,0.0,0.38551241,38.987925,0.7815896800000001,0.0
2023-05-02 07:00:00+02:00,1.557412,0.0,1.557412,39.079484,0.7889874,0.0
2023-05-02 07:15:00+02:00,2.3184442,0.0,2.3184442,39.44937,0.8,0.0
2023-05-02 07:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 07:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 08:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 08:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 08:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 08:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 09:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 09:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 09:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 09:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 10:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 10:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 10:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 10:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 11:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 11:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 11:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 11:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 12:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 12:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 12:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 12:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 13:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 13:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 13:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 13:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 14:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 14:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 14:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 14:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 15:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 15:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 15:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 15:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 16:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 16:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-05-02 16:30:00+02:00,0.0,0.0,0.0,40.0,0.6847788199999999,5.761059334709882
2023-05-02 16:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 17:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 17:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 17:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 17:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 18:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 18:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 18:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 18:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 19:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 19:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 19:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 19:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 20:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 20:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 20:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 20:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 21:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 21:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 21:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 21:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 22:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 22:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 22:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 22:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 23:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 23:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 23:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-02 23:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 00:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 00:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 00:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 00:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 01:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 01:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 01:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 01:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 02:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 02:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 02:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 02:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 03:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 03:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 03:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 03:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 04:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 04:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 04:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 04:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 05:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 05:15:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 05:30:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 05:45:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 06:00:00+02:00,0.0,0.0,0.0,34.238941,0.6847788199999999,0.0
2023-05-03 06:15:00+02:00,0.12493509,0.0,0.12493509,34.238941,0.6853722600000001,0.0
2023-05-03 06:30:00+02:00,0.42198832,0.0,0.42198832,34.268613,0.6873767,0.0
2023-05-03 06:45:00+02:00,0.91288306,0.0,0.91288306,34.368835,0.6917129,0.0
2023-05-03 07:00:00+02:00,0.0,0.0,0.0,34.585645,0.6917129,0.0
2023-05-03 07:15:00+02:00,1.06527,0.0,1.06527,34.585645,0.6967729199999999,0.0
2023-05-03 07:30:00+02:00,0.0,0.0,0.0,34.838646,0.6967729199999999,0.0
2023-05-03 07:45:00+02:00,2.5835989,0.0,2.5835989,34.838646,0.7090450199999999,0.0
2023-05-03 08:00:00+02:00,3.087668,0.0,3.087668,35.452251,0.72371144,0.0
2023-05-03 08:15:00+02:00,3.8589293,0.0,3.8589293,36.185572,0.7420413600000001,0.0
2023-05-03 08:30:00+02:00,4.3870869,0.0,4.3870869,37.102068,0.7628800200000001,0.0
2023-05-03 08:45:00+02:00,0.0,0.0,0.0,38.144001,0.7628800200000001,0.0
2023-05-03 09:00:00+02:00,0.0,0.0,0.0,38.144001,0.7628800200000001,0.0
2023-05-03 09:15:00+02:00,5.5314713,0.0,5.5314713,38.144001,0.78915452,0.0
2023-05-03 09:30:00+02:00,6.065024,0.0,6.065024,39.457726,0.81796338,0.0
2023-05-03 09:45:00+02:00,0.0,0.0,0.0,40.898169,0.81796338,0.0
2023-05-03 10:00:00+02:00,6.8638115,0.0,6.8638115,40.898169,0.8505664799999999,0.0
2023-05-03 10:15:00+02:00,4.6947807,0.0,4.6947807,42.528324,0.87286668,0.0
2023-05-03 10:30:00+02:00,0.0,0.0,0.0,43.643334,0.87286668,0.0
2023-05-03 10:45:00+02:00,0.0,0.0,0.0,43.643334,0.87286668,0.0
2023-05-03 11:00:00+02:00,0.0,0.0,0.0,43.643334,0.87286668,0.0
2023-05-03 11:15:00+02:00,0.0,0.0,0.0,43.643334,0.87286668,0.0
2023-05-03 11:30:00+02:00,8.202103,0.0,8.202103,43.643334,0.9118266800000001,0.0
2023-05-03 11:45:00+02:00,0.0,0.0,0.0,45.591334,0.9118266800000001,0.0
2023-05-03 12:00:00+02:00,0.0,0.0,0.0,45.591334,0.9118266800000001,0.0
2023-05-03 12:15:00+02:00,5.1427999,0.0,5.1427999,45.591334,0.93625498,0.0
2023-05-03 12:30:00+02:00,4.5391399,0.0,4.5391399,46.812749,0.9578158999999999,0.0
2023-05-03 12:45:00+02:00,8.880865,0.0,8.880865,47.890795,1.0,0.0
2023-05-03 13:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 13:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 13:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 13:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 14:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 14:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 14:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 14:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 15:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 15:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 15:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 15:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 16:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 16:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 16:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 16:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 17:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 17:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 17:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 17:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 18:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 18:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 18:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 18:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 19:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 19:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 19:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 19:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 20:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 20:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 20:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 20:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 21:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 21:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 21:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 21:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 22:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 22:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 22:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 22:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 23:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 23:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 23:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-03 23:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 00:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 00:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 00:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 00:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 01:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 01:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 01:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 01:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 02:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 02:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 02:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 02:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 03:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 03:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 03:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 03:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 04:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 04:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 04:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 04:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 05:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 05:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 05:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 05:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 06:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 06:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 06:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 06:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 07:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 07:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 07:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 07:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 08:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 08:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 08:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 08:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 09:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 09:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 09:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 09:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 10:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 10:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 10:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 10:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 11:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 11:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 11:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 11:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 12:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 12:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 12:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 12:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 13:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 13:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 13:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 13:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 14:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 14:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 14:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 14:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-05-04 15:00:00+02:00,0.0,0.0,0.0,50.0,0.9114855799999999,4.425721303349929
2023-05-04 15:15:00+02:00,1.3320787,0.0,1.3320787,45.574279,0.91781294,0.0
2023-05-04 15:30:00+02:00,2.0629053,0.0,2.0629053,45.890647,0.92761174,0.0
2023-05-04 15:45:00+02:00,1.5631228,0.0,1.5631228,46.380587,0.93503658,0.0
2023-05-04 16:00:00+02:00,2.487458,0.0,2.487458,46.751829,0.9468519999999999,0.0
2023-05-04 16:15:00+02:00,2.5164072,0.0,2.5164072,47.3426,0.9588049399999999,0.0
2023-05-04 16:30:00+02:00,2.9322782,0.0,2.9322782,47.940247,0.9727332599999999,0.0
2023-05-04 16:45:00+02:00,1.6113723,0.0,1.6113723,48.636663,0.9803872800000001,0.0
2023-05-04 17:00:00+02:00,1.0331186,0.0,1.0331186,49.019364,0.9852946,0.0
2023-05-04 17:15:00+02:00,0.86208607,0.0,0.86208607,49.26473,0.9893895,0.0
2023-05-04 17:30:00+02:00,0.1984633,0.0,0.1984633,49.469475,0.9903322,0.0
2023-05-04 17:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 18:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 18:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 18:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 18:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 19:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 19:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 19:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 19:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 20:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 20:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 20:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 20:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 21:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 21:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 21:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 21:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 22:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 22:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 22:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 22:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 23:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 23:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 23:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-04 23:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 00:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 00:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 00:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 00:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 01:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 01:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 01:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 01:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 02:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 02:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 02:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 02:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 03:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 03:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 03:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 03:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 04:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 04:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 04:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 04:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 05:00:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 05:15:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 05:30:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 05:45:00+02:00,0.0,0.0,0.0,49.51661,0.9903322,0.0
2023-05-05 06:00:00+02:00,0.18005387,0.0,0.18005387,49.51661,0.99118746,0.0
2023-05-05 06:15:00+02:00,0.31269883,0.0,0.31269883,49.559373,0.99267278,0.0
2023-05-05 06:30:00+02:00,0.0,0.0,0.0,49.633639,0.99267278,0.0
2023-05-05 06:45:00+02:00,0.0,0.0,0.0,49.633639,0.99267278,0.0
