,grid_supply_Home_1,household_demand_Home_1,pv_Home_1,pv_feedin_Home_1,pv_selfuse_Home_1,pv_to_home_Home_1,home_battery_BAT1_soc_kWh,wallbox_charge_golf_0,wallbox_discharge_golf_0,pv_direct_wallbox_golf_0,pv_direct_battery_BAT1,grid_price_ct_Home_1,battery_charge_BAT1,battery_discharge_BAT1
2023-04-24 05:30:00+02:00,0.0,0.3037333333333333,0.0,0.0,0.0,0.0,2.7184437,0.0,0.0,0.0,0.0,17.22168,0.0,0.30373333
2023-04-24 05:45:00+02:00,0.0,0.3670666666666666,0.0,0.0,0.0,0.0,2.6385139,0.0,0.0,0.0,0.0,17.22168,0.0,0.36706667
2023-04-24 06:00:00+02:00,0.0,0.2653999999999999,0.1224654663241612,0.0,0.12246547,0.0,2.5419174,0.12246547,0.0,0.12246547,0.0,22.14114,0.0,0.2654
2023-04-24 06:15:00+02:00,0.0,0.2936,0.3382916380721508,0.0,0.33829164,0.0,2.4720753,0.33829164,0.0,0.33829164,0.0,22.14114,0.0,0.2936
2023-04-24 06:30:00+02:00,0.0,0.3008,0.5785180028424927,0.0,0.578518,0.0,2.3948121,0.578518,0.0,0.578518,0.0,22.14114,0.0,0.3008
2023-04-24 06:45:00+02:00,0.0,0.5273333333333333,1.1733466598325006,0.0,1.1733467,0.0,2.3156542,1.1733467,0.0,1.1733467,0.0,22.14114,0.0,0.52733333
2023-04-24 07:00:00+02:00,0.0,0.6571333333333333,0.8270069247071112,0.0,0.82700692,0.0,2.1768823,0.82700692,0.0,0.82700692,0.0,22.14114,0.0,0.65713333
2023-04-24 07:15:00+02:00,0.0,0.4802,1.223883242481545,0.0,1.2238832,0.0,2.0039525,1.2238832,0.0,1.2238832,0.0,22.14114,0.0,0.4802
2023-04-24 07:30:00+02:00,0.0,0.3762666666666666,1.813380922092068,0.0,1.8133809,0.0,1.877584,1.8133809,0.0,1.8133809,0.0,22.14114,0.0,0.37626667
2023-04-24 07:45:00+02:00,0.0,0.2592666666666666,2.112892429428702,0.0,2.1128924,0.0,1.7785665,2.1128924,0.0,2.1128924,0.0,22.14114,0.0,0.25926667
2023-04-24 08:00:00+02:00,0.0,0.2573333333333333,2.213008662936628,0.0,2.2130087,0.0,1.7103384,5.4963194,0.0,2.2130087,0.0,22.14114,0.0,3.5406441
2023-04-24 08:15:00+02:00,0.0,0.2082666666666666,2.362433502820011,0.0,2.3624335,0.0,0.77858998,5.1128088,0.0,2.3624335,0.0,22.14114,0.0,2.9586419
2023-04-24 08:30:00+02:00,0.0,0.2267333333333333,2.8951835711742056,2.6684502,0.22673333,0.22673333,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 08:45:00+02:00,0.0,0.2256666666666666,3.047110649677272,2.821444,0.22566667,0.22566667,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 09:00:00+02:00,0.0,0.2084,4.27310305360361,4.0647031,0.2084,0.2084,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 09:15:00+02:00,0.0,0.2567333333333333,5.25895089072782,5.0022176,0.25673333,0.25673333,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 09:30:00+02:00,0.0,0.2970666666666666,5.525461260405186,5.2283946,0.29706667,0.29706667,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 09:45:00+02:00,0.0,0.339,4.14925961167576,3.8102596,0.339,0.339,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 10:00:00+02:00,0.0,0.2472666666666667,5.178007739063659,4.9307411,0.24726667,0.24726667,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 10:15:00+02:00,0.0,0.2496,6.070550913306836,5.8209509,0.2496,0.2496,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 10:30:00+02:00,0.0,0.202,5.268359788688358,5.0663598,0.202,0.202,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 10:45:00+02:00,0.0,0.2434,4.947213090204124,4.7038131,0.2434,0.2434,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 11:00:00+02:00,0.0,0.197,6.35515879526244,6.1581588,0.197,0.197,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 11:15:00+02:00,0.0,0.2816666666666667,6.075898416371248,5.7942317,0.28166667,0.28166667,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 11:30:00+02:00,0.0,0.4224666666666666,5.926546371890981,5.5040797,0.42246667,0.42246667,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 11:45:00+02:00,0.0,0.2382666666666666,6.467877830394731,6.2296112,0.23826667,0.23826667,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 12:00:00+02:00,0.0,0.3645333333333334,7.654000781116912,7.2894674,0.36453333,0.36453333,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 12:15:00+02:00,0.0,0.4187333333333333,7.391744268487042,6.9730109,0.41873333,0.41873333,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 12:30:00+02:00,0.0,0.4842666666666667,6.712746803325316,6.2284801,0.48426667,0.48426667,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 12:45:00+02:00,0.0,0.421,4.461091711752449,4.0400917,0.421,0.421,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 13:00:00+02:00,0.0,0.8580666666666668,4.702814956532581,3.8447483,0.85806667,0.85806667,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 13:15:00+02:00,0.0,1.1959333333333333,6.928559446523491,5.7326261,1.1959333,1.1959333,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 13:30:00+02:00,0.0,0.8995333333333333,7.167270709921616,6.2677374,0.89953333,0.89953333,0.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.0
2023-04-24 13:45:00+02:00,0.0,0.9594,6.875635045412501,4.4461398,2.4294952,0.9594,0.0,0.0,0.0,0.0,1.4700952,22.14114,1.4700952,0.0
2023-04-24 14:00:00+02:00,0.0,0.9475333333333332,7.254427395596805,1.3068941,5.9475333,0.94753333,0.34914762,0.0,0.0,0.0,5.0,22.14114,5.0,0.0
2023-04-24 14:15:00+02:00,0.0,0.7328666666666667,5.834453465444457,0.1015868,5.7328667,0.73286667,1.5366476,0.0,0.0,0.0,5.0,22.14114,5.0,0.0
2023-04-24 14:30:00+02:00,0.0,2.406733333333333,3.46199966946082,0.0,3.4619997,2.4067333,2.7241476,0.0,0.0,0.0,1.0552663,22.14114,1.0552663,0.0
2023-04-24 14:45:00+02:00,0.0,2.3391333333333333,3.665768577273909,0.0,3.6657686,2.3391333,2.9747734,0.0,0.0,0.0,1.3266352,22.14114,1.3266352,0.0
2023-04-24 15:00:00+02:00,0.0,0.7240666666666667,4.354655917753837,0.0,4.3546559,0.72406667,3.2898492,0.0,0.0,0.0,3.6305893,22.14114,3.6305893,0.0
2023-04-24 15:15:00+02:00,0.0,0.4281333333333333,3.327428453895988,0.0,3.3274285,0.42813333,4.1521142,0.0,0.0,0.0,2.8992951,22.14114,2.8992951,0.0
2023-04-24 15:30:00+02:00,0.0,0.4296,3.867052909695761,0.0,3.8670529,0.4296,4.8406968,0.0,0.0,0.0,3.4374529,22.14114,3.4374529,0.0
2023-04-24 15:45:00+02:00,0.0,0.5036,5.251236694671594,0.0,5.2512367,0.5036,5.6570919,0.0,0.0,0.0,4.7476367,22.14114,4.7476367,0.0
2023-04-24 16:00:00+02:00,0.0,0.4941333333333333,4.041604691596017,0.0,4.0416047,0.49413333,6.7846556,0.0,0.0,0.0,3.5474714,22.14114,3.5474714,0.0
2023-04-24 16:15:00+02:00,0.0,0.3972666666666666,3.981724971345619,0.0,3.981725,0.39726667,7.62718,0.0,0.0,0.0,3.5844583,22.14114,3.5844583,0.0
2023-04-24 16:30:00+02:00,0.0,0.4916666666666667,3.6063104297254487,0.0,3.6063104,0.49166667,8.4784889,0.0,0.0,0.0,3.1146438,22.14114,3.1146438,0.0
2023-04-24 16:45:00+02:00,0.0,0.3999333333333333,2.626627849589446,0.0,2.6266278,0.39993333,9.2182168,0.0,0.0,0.0,2.2266945,22.14114,2.2266945,0.0
2023-04-24 17:00:00+02:00,0.0,0.8422000000000001,1.7294216256924262,0.0,1.7294216,0.8422,9.7470567,0.0,0.0,0.0,0.88722163,22.14114,0.88722163,0.0
2023-04-24 17:15:00+02:00,0.0,0.8560666666666668,1.0338694509797446,0.0,1.0338695,0.85606667,9.9577718,0.0,0.0,0.0,0.17780278,22.14114,0.17780278,0.0
2023-04-24 17:30:00+02:00,0.0,0.974,0.6062887779283904,0.0,0.60628878,0.60628878,10.0,0.0,0.0,0.0,0.0,22.14114,0.0,0.36771122
2023-04-24 17:45:00+02:00,0.0,1.1489333333333334,0.3659588164958406,0.0,0.36595882,0.36595882,9.9032339,0.0,0.0,0.0,0.0,22.14114,0.0,0.78297452
2023-04-24 18:00:00+02:00,0.0,0.4236666666666667,0.1649748532696215,0.0,0.16497485,0.16497485,9.697188,0.0,0.0,0.0,0.0,22.14114,0.0,0.25869181
2023-04-24 18:15:00+02:00,0.0,0.2698,0.0,0.0,0.0,0.0,9.6291112,0.0,0.0,0.0,0.0,22.14114,0.0,0.2698
2023-04-24 18:30:00+02:00,0.0,0.1976,0.0,0.0,0.0,0.0,9.5581112,0.0,0.0,0.0,0.0,22.14114,0.0,0.1976
2023-04-24 18:45:00+02:00,0.0,0.2445999999999999,0.0,0.0,0.0,0.0,9.5061112,0.0,0.0,0.0,0.0,22.14114,0.0,0.2446
2023-04-24 19:00:00+02:00,0.0,0.2481999999999999,0.0,0.0,0.0,0.0,9.4417427,0.0,0.0,0.0,0.0,22.14114,0.0,0.2482
2023-04-24 19:15:00+02:00,0.0,0.2788666666666666,0.0,0.0,0.0,0.0,9.376427,0.0,0.0,0.0,0.0,22.14114,0.0,0.27886667
2023-04-24 19:30:00+02:00,0.0,0.4088,0.0,0.0,0.0,0.0,9.303041,0.0,0.0,0.0,0.0,22.14114,0.0,0.4088
2023-04-24 19:45:00+02:00,0.0,0.7836000000000001,0.0,0.0,0.0,0.0,9.195462,0.0,0.0,0.0,0.0,22.14114,0.0,0.7836
2023-04-24 20:00:00+02:00,0.0,0.8306,0.0,0.0,0.0,0.0,8.9892515,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.8306
2023-04-24 20:15:00+02:00,0.0,0.8888666666666667,0.0,0.0,0.0,0.0,8.7706726,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.88886667
2023-04-24 20:30:00+02:00,0.0,0.6504666666666667,0.0,0.0,0.0,0.0,8.5367603,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.65046667
2023-04-24 20:45:00+02:00,0.0,0.7112666666666666,0.0,0.0,0.0,0.0,8.3655849,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.71126667
2023-04-24 21:00:00+02:00,0.0,0.4629333333333333,0.0,0.0,0.0,0.0,8.1784094,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.46293333
2023-04-24 21:15:00+02:00,0.0,0.4221999999999999,0.0,0.0,0.0,0.0,8.0565849,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.4222
2023-04-24 21:30:00+02:00,0.0,0.482,0.0,0.0,0.0,0.0,7.9454796,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.482
2023-04-24 21:45:00+02:00,0.0,0.3774666666666666,0.0,0.0,0.0,0.0,7.8186375,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.37746667
2023-04-24 22:00:00+02:00,0.0,0.5704,0.0,0.0,0.0,0.0,7.7193042,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.5704
2023-04-24 22:15:00+02:00,0.0,0.345,0.0,0.0,0.0,0.0,7.5691989,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.345
2023-04-24 22:30:00+02:00,0.0,0.4199333333333333,0.0,0.0,0.0,0.0,7.4784094,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.41993333
2023-04-24 22:45:00+02:00,0.0,0.3528666666666666,0.0,0.0,0.0,0.0,7.3679006,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.35286667
2023-04-24 23:00:00+02:00,0.0,0.2431333333333333,0.0,0.0,0.0,0.0,7.275041,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.24313333
2023-04-24 23:15:00+02:00,0.0,0.2672666666666666,0.0,0.0,0.0,0.0,7.2110585,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.26726667
2023-04-24 23:30:00+02:00,0.0,0.2617333333333334,0.0,0.0,0.0,0.0,7.1407252,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.26173333
2023-04-24 23:45:00+02:00,0.0,0.2838666666666666,0.0,0.0,0.0,0.0,7.071848,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.28386667
2023-04-25 00:00:00+02:00,0.0,0.6748,0.0,0.0,0.0,0.0,6.9971463,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.6748
2023-04-25 00:15:00+02:00,0.0,0.2363333333333333,0.0,0.0,0.0,0.0,6.8195673,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.23633333
2023-04-25 00:30:00+02:00,0.0,0.2784,0.0,0.0,0.0,0.0,6.7573743,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.2784
2023-04-25 00:45:00+02:00,0.0,0.2397333333333333,0.0,0.0,0.0,0.0,6.6841112,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.23973333
2023-04-25 01:00:00+02:00,0.0,0.3073999999999999,0.0,0.0,0.0,0.0,6.6210235,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.3074
2023-04-25 01:15:00+02:00,0.0,0.38,0.0,0.0,0.0,0.0,6.5401287,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.38
2023-04-25 01:30:00+02:00,0.0,0.2558666666666667,0.0,0.0,0.0,0.0,6.4401287,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.25586667
2023-04-25 01:45:00+02:00,0.0,0.3188666666666667,0.0,0.0,0.0,0.0,6.3727954,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.31886667
2023-04-25 02:00:00+02:00,0.0,0.2626,0.0,0.0,0.0,0.0,6.2888831,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.2626
2023-04-25 02:15:00+02:00,0.0,0.2886666666666667,0.0,0.0,0.0,0.0,6.2197778,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.28866667
2023-04-25 02:30:00+02:00,0.0,0.1904,0.0,0.0,0.0,0.0,6.1438129,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.1904
2023-04-25 02:45:00+02:00,0.0,0.1639333333333333,0.0,0.0,0.0,0.0,6.0937077,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.16393333
2023-04-25 03:00:00+02:00,0.0,0.1266666666666666,0.0,0.0,0.0,0.0,6.0505673,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.12666667
2023-04-25 03:15:00+02:00,0.0,0.1185333333333333,0.0,0.0,0.0,0.0,6.017234,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.11853333
2023-04-25 03:30:00+02:00,0.0,0.2072666666666666,0.0,0.0,0.0,0.0,5.986041,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.20726667
2023-04-25 03:45:00+02:00,0.0,0.2315333333333333,0.0,0.0,0.0,0.0,5.9314971,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.23153333
2023-04-25 04:00:00+02:00,0.0,0.1936666666666666,0.0,0.0,0.0,0.0,5.8705673,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.19366667
2023-04-25 04:15:00+02:00,0.0,0.1169333333333333,0.0,0.0,0.0,0.0,5.8196024,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.11693333
2023-04-25 04:30:00+02:00,0.0,0.1646666666666666,0.0,0.0,0.0,0.0,5.7888305,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.16466667
2023-04-25 04:45:00+02:00,0.0,0.1132666666666666,0.0,0.0,0.0,0.0,5.7454971,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.11326667
2023-04-25 05:00:00+02:00,0.0,0.1492,0.0,0.0,0.0,0.0,5.7156901,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.1492
2023-04-25 05:15:00+02:00,0.0,0.1205333333333333,0.0,0.0,0.0,0.0,5.676427,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.12053333
2023-04-25 05:30:00+02:00,0.0,0.1370666666666666,0.0,0.0,0.0,0.0,5.6447077,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.13706667
2023-04-25 05:45:00+02:00,0.0,0.2852,0.0,0.0,0.0,0.0,5.6086375,0.0,0.0,0.0,0.0,23.318049999999996,0.0,0.2852
2023-04-25 06:00:00+02:00,0.0,0.2941333333333333,0.0,0.0,0.0,0.0,5.5335849,0.0,0.0,0.0,0.0,29.9761,0.0,0.29413333
2023-04-25 06:15:00+02:00,0.0,0.3577333333333333,0.0668143441269387,0.0,0.066814344,0.0,5.4561813,0.44257013,0.0,0.066814344,0.0,29.9761,0.0,0.73348911
2023-04-25 06:30:00+02:00,0.0,0.3388,0.2802027283359153,0.0,0.28020273,0.0,5.2631579,4.9414027,0.0,0.28020273,0.0,29.9761,0.0,5.0
2023-04-25 06:45:00+02:00,0.0,0.302,0.415607312399334,0.0,0.41560731,0.0,3.9473684,5.1136073,0.0,0.41560731,0.0,29.9761,0.0,5.0
2023-04-25 07:00:00+02:00,0.0,0.2382666666666666,0.3586753226506379,0.0,0.35867532,0.0,2.6315789,5.1204087,0.0,0.35867532,0.0,29.9761,0.0,5.0
2023-04-25 07:15:00+02:00,0.0,0.2569333333333333,0.4390442593505363,0.0,0.43904426,0.0,1.3157895,5.1821109,0.0,0.43904426,0.0,29.9761,0.0,5.0
2023-04-25 07:30:00+02:00,0.0,0.2312,0.3707854753055339,0.13958548,0.2312,0.2312,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 07:45:00+02:00,0.0,0.2458,0.3734598119111144,0.061061163,0.31239865,0.2458,0.0,0.0,0.0,0.0,0.066598649,29.9761,0.066598649,0.0
2023-04-25 08:00:00+02:00,0.0,0.2888666666666666,0.4463571857745487,0.0,0.44635719,0.28886667,0.015817179,0.0,0.0,0.0,0.15749052,29.9761,0.15749052,0.0
2023-04-25 08:15:00+02:00,0.0,0.2666,0.8800127602867567,0.0,0.88001276,0.2666,0.053221177,0.0,0.0,0.0,0.61341276,29.9761,0.61341276,0.0
2023-04-25 08:30:00+02:00,0.0,0.8526666666666667,0.7780236432344969,0.0,0.77802364,0.77802364,0.19890671,0.0,0.0,0.0,0.0,29.9761,0.0,0.074643023
2023-04-25 08:45:00+02:00,0.0,0.3446666666666667,0.7044582326663783,0.0,0.70445823,0.34466667,0.17926381,0.0,0.0,0.0,0.35979157,29.9761,0.35979157,0.0
2023-04-25 09:00:00+02:00,0.0,2.014333333333333,1.008418978250858,0.0,1.008419,1.008419,0.2647143,0.0,0.0,0.0,0.0,29.9761,0.0,1.0059144
2023-04-25 09:15:00+02:00,0.0,0.2854666666666666,0.7970077444471254,0.51154108,0.28546667,0.28546667,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 09:30:00+02:00,0.0,0.2568,1.1959790548106128,0.93917905,0.2568,0.2568,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 09:45:00+02:00,0.0,0.283,1.5129265589041032,1.2299266,0.283,0.283,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 10:00:00+02:00,0.0,0.3183333333333333,2.402516212712552,2.0841829,0.31833333,0.31833333,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 10:15:00+02:00,0.0,0.3001333333333333,3.8953220244648574,3.5951887,0.30013333,0.30013333,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 10:30:00+02:00,0.0,0.3628666666666666,7.733629298663721,7.3707626,0.36286667,0.36286667,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 10:45:00+02:00,0.0,0.5000666666666667,5.302715559915674,4.8026489,0.50006667,0.50006667,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 11:00:00+02:00,0.0,0.393,7.48455349210696,7.0915535,0.393,0.393,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 11:15:00+02:00,0.0,2.1613333333333333,7.392731854255938,5.2313985,2.1613333,2.1613333,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 11:30:00+02:00,0.0,2.8916666666666666,8.114152141176614,5.2224855,2.8916667,2.8916667,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 11:45:00+02:00,0.0,2.444266666666667,7.600500085178871,5.1562334,2.4442667,2.4442667,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 12:00:00+02:00,0.0,1.5281333333333331,7.884140696529509,6.3560074,1.5281333,1.5281333,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 12:15:00+02:00,0.0,0.6792,7.220496690655518,6.5412967,0.6792,0.6792,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 12:30:00+02:00,0.0,0.278,7.743592752367833,7.4655928,0.278,0.278,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 12:45:00+02:00,0.0,0.2098666666666666,8.26740021075108,8.0575335,0.20986667,0.20986667,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 13:00:00+02:00,0.0,0.2201333333333333,8.428004721231304,8.2078714,0.22013333,0.22013333,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 13:15:00+02:00,0.0,1.5226,8.681912516530204,7.1593125,1.5226,1.5226,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 13:30:00+02:00,0.0,1.218,8.413580799557776,7.1955808,1.218,1.218,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 13:45:00+02:00,0.0,0.2316,8.357559018684833,8.125959,0.2316,0.2316,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 14:00:00+02:00,0.0,0.1595333333333333,8.29308449053138,8.1335512,0.15953333,0.15953333,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 14:15:00+02:00,0.0,0.2058,8.038476199017419,7.8326762,0.2058,0.2058,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 14:30:00+02:00,0.0,0.2678666666666667,7.677828916828647,7.4099623,0.26786667,0.26786667,0.0,0.0,0.0,0.0,0.0,29.9761,0.0,0.0
2023-04-25 14:45:00+02:00,0.0,0.2524,6.831329287546609,1.9883938,4.8429355,0.2524,0.0,0.0,0.0,0.0,4.5905355,29.9761,4.5905355,0.0
2023-04-25 15:00:00+02:00,0.0,0.2078,6.658706032919314,1.450906,5.2078,0.2078,1.0902522,0.0,0.0,0.0,5.0,29.9761,5.0,0.0
2023-04-25 15:15:00+02:00,0.0,0.3033333333333333,6.198607909772628,0.89527458,5.3033333,0.30333333,2.2777522,0.0,0.0,0.0,5.0,29.9761,5.0,0.0
2023-04-25 15:30:00+02:00,0.0,0.2899333333333333,5.814596085816998,0.52466275,5.2899333,0.28993333,3.4652522,0.0,0.0,0.0,5.0,29.9761,5.0,0.0
2023-04-25 15:45:00+02:00,0.0,0.2026,5.122514381358888,0.0,5.1225144,0.2026,4.6527522,0.0,0.0,0.0,4.9199144,29.9761,4.9199144,0.0
2023-04-25 16:00:00+02:00,0.0,0.1191333333333333,4.640796560344367,0.0,4.6407966,0.11913333,5.8212319,0.0,0.0,0.0,4.5216632,29.9761,4.5216632,0.0
2023-04-25 16:15:00+02:00,0.0,0.1393333333333333,3.9552638913698654,0.0,3.9552639,0.13933333,6.8951269,0.0,0.0,0.0,3.8159306,29.9761,3.8159306,0.0
2023-04-25 16:30:00+02:00,0.0,0.129,3.1252409602009408,0.0,3.125241,0.129,7.8014104,0.0,0.0,0.0,2.996241,29.9761,2.996241,0.0
2023-04-25 16:45:00+02:00,0.0,0.1530666666666666,2.282984336296035,0.0,2.2829843,0.15306667,8.5130176,0.0,0.0,0.0,2.1299177,29.9761,2.1299177,0.0
2023-04-25 17:00:00+02:00,0.0,0.2481333333333333,1.4751059963533968,0.0,1.475106,0.24813333,9.018873,0.0,0.0,0.0,1.2269727,29.9761,1.2269727,0.0
2023-04-25 17:15:00+02:00,0.0,0.2048666666666666,0.7194897991923117,0.0,0.7194898,0.20486667,9.3102791,0.0,0.0,0.0,0.51462313,29.9761,0.51462313,0.0
2023-04-25 17:30:00+02:00,0.0,0.1957333333333333,0.4413685739461417,0.0,0.44136857,0.19573333,9.4325021,0.0,0.0,0.0,0.24563524,29.9761,0.24563524,0.0
2023-04-25 17:45:00+02:00,0.0,0.1196,0.3895282771628595,0.0,0.38952828,0.1196,9.4908404,0.0,0.0,0.0,0.26992828,29.9761,0.26992828,0.0
2023-04-25 18:00:00+02:00,0.0,0.1358666666666666,0.3103576302261698,0.0,0.31035763,0.13586667,9.5549484,0.0,0.0,0.0,0.17449096,29.9761,0.17449096,0.0
2023-04-25 18:15:00+02:00,0.0,0.1296,0.1281846755808886,0.0,0.12818468,0.12818468,9.59639,0.0,0.0,0.0,0.0,29.9761,0.0,0.0014153244
2023-04-25 18:30:00+02:00,0.0,0.1928666666666667,0.0,0.0,0.0,0.0,9.5960175,0.0,0.0,0.0,0.0,29.9761,0.0,0.19286667
2023-04-25 18:45:00+02:00,0.0,0.1521333333333333,0.0,0.0,0.0,0.0,9.5452632,0.0,0.0,0.0,0.0,29.9761,0.0,0.15213333
2023-04-25 19:00:00+02:00,0.0,0.1093333333333333,0.0,0.0,0.0,0.0,9.5052281,0.0,0.0,0.0,0.0,29.9761,0.0,0.10933333
2023-04-25 19:15:00+02:00,0.0,0.1567333333333333,0.0,0.0,0.0,0.0,9.4764561,0.0,0.0,0.0,0.0,29.9761,0.0,0.15673333
2023-04-25 19:30:00+02:00,0.0,0.1258666666666666,0.0,0.0,0.0,0.0,9.4352105,0.0,0.0,0.0,0.0,29.9761,0.0,0.12586667
2023-04-25 19:45:00+02:00,0.0,0.2077333333333333,0.0,0.0,0.0,0.0,9.4020877,0.0,0.0,0.0,0.0,29.9761,0.0,0.20773333
2023-04-25 20:00:00+02:00,0.0,0.2208,0.0,0.0,0.0,0.0,9.347421,0.0,0.0,0.0,0.0,24.355729999999998,0.0,0.2208
2023-04-25 20:15:00+02:00,0.0,0.1579333333333333,0.0,0.0,0.0,0.0,9.2893158,0.0,0.0,0.0,0.0,24.355729999999998,0.0,0.15793333
2023-04-25 20:30:00+02:00,0.0,0.1674,0.0,0.0,0.0,0.0,9.2477544,0.0,0.0,0.0,0.0,24.355729999999998,0.0,0.1674
2023-04-25 20:45:00+02:00,0.0,1.4554,0.0,0.0,0.0,0.0,9.2037017,0.0,0.0,0.0,0.0,24.355729999999998,0.0,1.4554
2023-04-25 21:00:00+02:00,0.0,1.4806666666666668,0.0,0.0,0.0,0.0,8.8207017,0.0,0.0,0.0,0.0,24.355729999999998,0.0,1.4806667
